experiment_id,run_group,seed,variant,payload_version,pass,fail_reasons,state_calibrate,instruction_address,calib_complete,bist_done,correct_read_data,wrong_read_data,abort_seen,abort_reason,abort_reason_name,abort_lane,abort_state,abort_instruction,abort_start_index_check,abort_lane_write_dq_late,abort_lane_read_dq_early,abort_dq_target_index,abort_data_start_index,idelay_data_tap_mismatch_seen,idelay_dqs_tap_mismatch_seen,data_mismatch_lane_mask,dqs_mismatch_lane_mask,reset_from_calibrate_ever,reset_from_test_ever,sync_rst_reasserted_after_release,phy_reset_reasserted_after_release,wrong_read_seen,bitstream_sha256,result_json,finished_at,nextpnr_json,cvc_sdf,fasm,interpretation
cntvaluein3-skew-locked-seed-31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,31,cntvaluein3-skew-locked,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,0145fcc0eeb48fb44a6a59a5c47b4ca89cb494a87f2e9dc938ac8f577f31a008,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-31.json,2026-05-28T11:19:45.343095+00:00,/nix/store/ska3k63a4dvzfkx4i2hmy2xjg3lb07ls-ypcb-ddr3-nextpnr-json-seed-31-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/xnp6a5a97258bm9n1knbvn20a4wrg6yw-ypcb-ddr3-cvc-sdf-seed-31-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
baseline-no-lock-seed-32,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,32,baseline-no-lock,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,1,False,False,0,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,True,False,True,True,False,32572c8d91d7d784116f3947daecca13a0d64fc784c08868bff4b2c43edf91d3,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-32.json,2026-05-28T11:21:27.523316+00:00,/nix/store/pr35b486mvpjbyvmihrmbqv2xk9pjhrv-ypcb-ddr3-nextpnr-json-seed-32/ypcb_00338_1p1_ddr3.placed.json,/nix/store/sdsvgyx8pf6m7fifnn98863wqrbiw4az-ypcb-ddr3-cvc-sdf-seed-32/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 0 instruction 1; lane 0 start_index_check=48 dq_target_index=33
cntvaluein3-skew-locked-seed-32,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,32,cntvaluein3-skew-locked,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,d99a6745e5f4f55189a813879d656c5c6593ac92a00b9f1c55a5a18a3a2675d1,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-32.json,2026-05-28T11:22:02.773883+00:00,/nix/store/9jzpy99k6xm72ifd17qw2q8c7baa30j8-ypcb-ddr3-nextpnr-json-seed-32-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/2ik576xdlabgwahzcj14ivskzdhs9jy8-ypcb-ddr3-cvc-sdf-seed-32-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
baseline-no-lock-seed-33,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,33,baseline-no-lock,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,004328651c38e104ae405f6c555db74f5f6f02589687a2274170dd2c021fb553,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-33.json,2026-05-28T11:22:38.001338+00:00,/nix/store/hh98a41hd8925h3sgfdk5igirrv9skii-ypcb-ddr3-nextpnr-json-seed-33/ypcb_00338_1p1_ddr3.placed.json,/nix/store/qisixd74jjx6p26nbv2wrdy18wvsk5p1-ypcb-ddr3-cvc-sdf-seed-33/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
cntvaluein3-skew-locked-seed-33,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,33,cntvaluein3-skew-locked,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,True,False,True,True,False,b4a3a04940439db650ec6dd5a9dfdecbc59fccece75711d9a18987342b4c3227,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-33.json,2026-05-28T11:24:20.328251+00:00,/nix/store/njk4rks488ah3zixycbqqz9m5wlrbv6a-ypcb-ddr3-nextpnr-json-seed-33-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/538193v05gkbxwyzvr8cya1cp9kvnkjj-ypcb-ddr3-cvc-sdf-seed-33-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 0 instruction 2; lane 0 start_index_check=48 dq_target_index=33
baseline-no-lock-seed-34,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,34,baseline-no-lock,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,True,False,True,True,False,6d7940a1a2904175efb8a3dfedcce350d35da4b4b463976515742b8372309674,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-34.json,2026-05-28T11:26:02.783052+00:00,/nix/store/45xvy0vi98d6py90qfhp020iavd7gcwi-ypcb-ddr3-nextpnr-json-seed-34/ypcb_00338_1p1_ddr3.placed.json,/nix/store/3560jfrb1q25gj4vpjl4673wnfddhyn4-ypcb-ddr3-cvc-sdf-seed-34/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 0 instruction 2; lane 0 start_index_check=48 dq_target_index=33
cntvaluein3-skew-locked-seed-34,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,34,cntvaluein3-skew-locked,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,6a5425816e6abb68919bd3813d21933456eb190859c58a7387aa0283565e40c5,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-34.json,2026-05-28T11:26:37.921352+00:00,/nix/store/b0digs9gg8q85pdb5vjhxg19v80b93nc-ypcb-ddr3-nextpnr-json-seed-34-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/kxvyljhsvj02r2jp2xwf7pz8lm62ip10-ypcb-ddr3-cvc-sdf-seed-34-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
baseline-no-lock-seed-35,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,35,baseline-no-lock,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,b2408d071dbe487801e941aeb0adf001753143c5392fb40280c5629c141876c7,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-35.json,2026-05-28T11:27:13.168582+00:00,/nix/store/6c9ch3zyi7dkci1kzp8r3ip7v8avsgpl-ypcb-ddr3-nextpnr-json-seed-35/ypcb_00338_1p1_ddr3.placed.json,/nix/store/gnf2c27sxn1vf61nmmvzkw3yjjda4q1b-ypcb-ddr3-cvc-sdf-seed-35/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
cntvaluein3-skew-locked-seed-35,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,35,cntvaluein3-skew-locked,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,8a93de658594853e1ebcc2ed2511255ccc6a2293332b19edc164c1e09badf98b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-35.json,2026-05-28T11:27:48.384137+00:00,/nix/store/pac48h93z9jsvk9gay4r31fwy35jcfz5-ypcb-ddr3-nextpnr-json-seed-35-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/yv02j7q5rwgm16f4pc4g1siq7r3m6bd8-ypcb-ddr3-cvc-sdf-seed-35-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
baseline-no-lock-seed-36,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,36,baseline-no-lock,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,48dc70f9166820b7de8cea2eaa8ede0382f87637d87f6eefcb231ca63581394b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-36.json,2026-05-28T11:28:23.541915+00:00,/nix/store/sl5mxl9wz8yn0q0bjib7q1jmvj3vk3r2-ypcb-ddr3-nextpnr-json-seed-36/ypcb_00338_1p1_ddr3.placed.json,/nix/store/b27dx3iv5dbhlfiqmw033i48972rmi00-ypcb-ddr3-cvc-sdf-seed-36/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
cntvaluein3-skew-locked-seed-36,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,36,cntvaluein3-skew-locked,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,True,False,True,True,False,59ef4acb8f2be2b2e812598ecc79036596032bccd78552a48d9d9b1bb3dc5af4,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-36.json,2026-05-28T11:30:05.645041+00:00,/nix/store/w122inz0xsz4gpdasd14zaawwmqs6pgq-ypcb-ddr3-nextpnr-json-seed-36-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/c1wfmvx1isa9rw92wsp919pgcrzk6pk7-ypcb-ddr3-cvc-sdf-seed-36-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 0 instruction 2; lane 0 start_index_check=48 dq_target_index=33
baseline-no-lock-seed-37,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,37,baseline-no-lock,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",2,13,False,False,0,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,31,0,False,False,0,0,True,False,True,True,False,a96583af86622d4b71d854a1575c4643e52714cd81d19a97c3dd9e59bc43b69b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-37.json,2026-05-28T11:31:47.565123+00:00,/nix/store/264yz7hh1qv74fcxcc2bzbm26sm3pjy2-ypcb-ddr3-nextpnr-json-seed-37/ypcb_00338_1p1_ddr3.placed.json,/nix/store/cbwvn8i0fc634rmr0c889a7cqr2dbvpr-ypcb-ddr3-cvc-sdf-seed-37/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 2 instruction 13; lane 0 start_index_check=48 dq_target_index=31
cntvaluein3-skew-locked-seed-37,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,37,cntvaluein3-skew-locked,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,df5198f7ac2b8fa63e27c09eb4fd1baceb8dea68071180953a5c2e2e9bad39dd,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-37.json,2026-05-28T11:32:22.730610+00:00,/nix/store/yarsg8bcsdj5v0f3m3f710iiffr3fw5m-ypcb-ddr3-nextpnr-json-seed-37-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/iy66pq0xfx23srdi51zlqaqv02qwyh16-ypcb-ddr3-cvc-sdf-seed-37-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
baseline-no-lock-seed-38,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,38,baseline-no-lock,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,1,False,False,0,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,True,False,True,True,False,02629937fb55be60ab13f81b23dcd36b543d0887fb02b66e809d77b90b4d545a,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-38.json,2026-05-28T11:34:05.270405+00:00,/nix/store/xlh142s46a7qg2ka3n34dspzizmh4glg-ypcb-ddr3-nextpnr-json-seed-38/ypcb_00338_1p1_ddr3.placed.json,/nix/store/9vqd2ipbcpi5lcm5a5wz0aql030kl867-ypcb-ddr3-cvc-sdf-seed-38/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 0 instruction 1; lane 0 start_index_check=48 dq_target_index=33
cntvaluein3-skew-locked-seed-38,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,38,cntvaluein3-skew-locked,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,65560498f20ffe6a8be5df00ff21d3b30521e5978e70549a16d4b27c1cf66465,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-38.json,2026-05-28T11:34:40.395194+00:00,/nix/store/qi44lq6jp9fqzfp2zm4myxg9l8xiq51i-ypcb-ddr3-nextpnr-json-seed-38-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/azq7j0rmrsqph9krzn23cj37vwz3nlx5-ypcb-ddr3-cvc-sdf-seed-38-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
baseline-no-lock-seed-39,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,39,baseline-no-lock,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,753b3e8e618559ead820d7ab929c34919817363a0e3b823c26027697937abd91,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-39.json,2026-05-28T11:35:15.639318+00:00,/nix/store/9dca06s11kgv8bh2jjny3giamxrf32lm-ypcb-ddr3-nextpnr-json-seed-39/ypcb_00338_1p1_ddr3.placed.json,/nix/store/9bsvw1xn90d3jbbbjl8crirfc86g4b64-ypcb-ddr3-cvc-sdf-seed-39/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
cntvaluein3-skew-locked-seed-39,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,39,cntvaluein3-skew-locked,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,1,False,False,0,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,31,0,False,False,0,0,True,False,True,True,False,4669686b1766c593dde3c205942fa30ac7a70e7199dac3fc8102eb7f962b2bca,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-39.json,2026-05-28T11:36:57.850744+00:00,/nix/store/xf2f0wydqynhbyaxhv7cgqa8b7kkprza-ypcb-ddr3-nextpnr-json-seed-39-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/b5lwwir5y8zswd2l90lrqdwz6358z7n9-ypcb-ddr3-cvc-sdf-seed-39-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 0 instruction 1; lane 0 start_index_check=48 dq_target_index=31
baseline-no-lock-seed-40,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,40,baseline-no-lock,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,True,False,True,True,False,9ae30973ea040739541df73c36662278a3595da9d9aea5c773f4875bd7eb06e2,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-40.json,2026-05-28T11:38:40.200756+00:00,/nix/store/qvpn94rhx4wpig0k5nxhslhr630p93xs-ypcb-ddr3-nextpnr-json-seed-40/ypcb_00338_1p1_ddr3.placed.json,/nix/store/xca418kd2l5z69rg3wdcy9xgyb5pml6r-ypcb-ddr3-cvc-sdf-seed-40/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 0 instruction 2; lane 0 start_index_check=48 dq_target_index=33
cntvaluein3-skew-locked-seed-40,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,40,cntvaluein3-skew-locked,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,36cab7044026ed276145cd2eaa04fa43f827d09ceca7af29ebb6f3e3d49572b4,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-40.json,2026-05-28T11:39:15.327265+00:00,/nix/store/w9gszknwj9697s0cq9c1hdkp4290qkqy-ypcb-ddr3-nextpnr-json-seed-40-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/8q45hiz5pp15bzcmi6wkqrljsc0c6k3f-ypcb-ddr3-cvc-sdf-seed-40-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
baseline-no-lock-seed-41,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,41,baseline-no-lock,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,True,False,True,True,False,91588a1678d5bb7bcfa1904c532103844e4a25300524f8e7bb012417da4e2fa7,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-41.json,2026-05-28T11:40:57.743610+00:00,/nix/store/hx1nvl9clyrpggyhrc9shjv06yfzmcfa-ypcb-ddr3-nextpnr-json-seed-41/ypcb_00338_1p1_ddr3.placed.json,/nix/store/cz155878nwxac4w2ril7cggakf4y39y0-ypcb-ddr3-cvc-sdf-seed-41/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 0 instruction 2; lane 0 start_index_check=48 dq_target_index=33
cntvaluein3-skew-locked-seed-41,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,41,cntvaluein3-skew-locked,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,True,False,True,True,False,42585670f9a662bc474a48355d9e016ec87955795a32825c45970a2d33cdd6f9,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-41.json,2026-05-28T11:42:39.762155+00:00,/nix/store/h9jfa7rv6c8zb66m4686n93mbl3yjvq0-ypcb-ddr3-nextpnr-json-seed-41-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/19dfycm0j8w2m9hcfs9037q0602dyh37-ypcb-ddr3-cvc-sdf-seed-41-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 0 instruction 2; lane 0 start_index_check=48 dq_target_index=33
baseline-no-lock-seed-42,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,42,baseline-no-lock,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",4,13,False,False,0,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,7967076ac816511f6368c6ffd119e188dc76085e70a00fd5a231ef5501df1210,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-42.json,2026-05-28T11:44:21.971254+00:00,/nix/store/61j1wk2cb1vws249nrxb917x1fw7d9bs-ypcb-ddr3-nextpnr-json-seed-42/ypcb_00338_1p1_ddr3.placed.json,/nix/store/aqyx2vcnfini279smlmgii0azjg0vbm0-ypcb-ddr3-cvc-sdf-seed-42/ypcb_00338_1p1_ddr3.cvc.sdf,,fails without abort; final state 4 instruction 13
cntvaluein3-skew-locked-seed-42,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,42,cntvaluein3-skew-locked,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,948201de1e1c5cde5cea4217253ed730e36c735493fc5dc11edd7e22532d39bf,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-42.json,2026-05-28T11:44:57.246586+00:00,/nix/store/1nxsr0yhr8k4rxikfnq6ywznd8pqvwp3-ypcb-ddr3-nextpnr-json-seed-42-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/jnkgza01jq8yg4hasr0763smfyldmh04-ypcb-ddr3-cvc-sdf-seed-42-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
baseline-no-lock-seed-43,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,43,baseline-no-lock,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,40f78a164e6496c41f154d1e8a55724a3da2835f228ce9c93cff837b0131c25e,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-43.json,2026-05-28T11:45:32.519566+00:00,/nix/store/6rwyi1n4kqs3hkqw7jnankps7rzdvvlj-ypcb-ddr3-nextpnr-json-seed-43/ypcb_00338_1p1_ddr3.placed.json,/nix/store/z88p0gi9wxvnkg5kk1p4s0mq0c55s9a2-ypcb-ddr3-cvc-sdf-seed-43/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
cntvaluein3-skew-locked-seed-43,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,43,cntvaluein3-skew-locked,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,d0bd49493b2ebd194db1dfa6331d825f1dbd6c7c6c4f15ebbce43a740ee8fd93,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-43.json,2026-05-28T11:46:07.649165+00:00,/nix/store/i1brlbhvgprgnnw068sz5hd6kawrg3l5-ypcb-ddr3-nextpnr-json-seed-43-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/sbww927z0l4q6r6wv92qrh0bgpb78xwf-ypcb-ddr3-cvc-sdf-seed-43-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
baseline-no-lock-seed-44,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,44,baseline-no-lock,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",2,13,False,False,0,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,5e5e94937a08c10e4dbc11e2a7dce20fbb8a10c0d41734225835ee119a65de59,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-44.json,2026-05-28T11:47:49.653074+00:00,/nix/store/2060cr90a6grcvmqnak1f1lkmsdnh52a-ypcb-ddr3-nextpnr-json-seed-44/ypcb_00338_1p1_ddr3.placed.json,/nix/store/23dggz43q3rvwz54ggnhn4vz4r555pd1-ypcb-ddr3-cvc-sdf-seed-44/ypcb_00338_1p1_ddr3.cvc.sdf,,fails without abort; final state 2 instruction 13
cntvaluein3-skew-locked-seed-44,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,44,cntvaluein3-skew-locked,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,90b640a4c8e377855784a76dc8b3122b5093761ff08787f67cf4a496c0ebb63e,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-44.json,2026-05-28T11:48:24.870372+00:00,/nix/store/2l2h16i265digbcl3r6azvc014rys0vb-ypcb-ddr3-nextpnr-json-seed-44-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/92rlsivfqdpag7zq9bkjx98fdrdik2ws-ypcb-ddr3-cvc-sdf-seed-44-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
baseline-no-lock-seed-45,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,45,baseline-no-lock,3,False,"calib_incomplete,calib_state_not_done,bist_not_done",0,2,False,False,0,0,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,True,False,True,True,False,23fd26a0a881fa819a8cb1bd6295653b75e2540e7034eaca17a7396529bd94ae,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-45.json,2026-05-28T11:50:06.912602+00:00,/nix/store/4wkc8ffdysp5ja7hj0vf5scikhwim6iv-ypcb-ddr3-nextpnr-json-seed-45/ypcb_00338_1p1_ddr3.placed.json,/nix/store/864wdf9zvakrp6v8yibr5v3avkp04mxq-ypcb-ddr3-cvc-sdf-seed-45/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 0 instruction 2; lane 0 start_index_check=48 dq_target_index=33
cntvaluein3-skew-locked-seed-45,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,45,cntvaluein3-skew-locked,3,False,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",0,2,False,False,2,2,True,2,check_starting_data_search_exhausted,0,14,22,48,True,False,33,0,False,False,0,0,True,True,True,True,True,9b6d5be085455524adcd21688d5741c8692012245463165d3b8c0c3fce753b75,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/cntvaluein3-skew-locked-seed-45.json,2026-05-28T11:50:41.831363+00:00,/nix/store/mrj66a87iw446hbjs51514wich98dw4b-ypcb-ddr3-nextpnr-json-seed-45-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,/nix/store/pw5xjdp03fqz5hrdl0v7x3fjh6ks9mcw-ypcb-ddr3-cvc-sdf-seed-45-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,,fails after check_starting_data_search_exhausted; final state 0 instruction 2; lane 0 start_index_check=48 dq_target_index=33
baseline-no-lock-seed-46,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,46,baseline-no-lock,3,True,,23,22,True,True,100663295,0,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,False,False,False,False,False,02f62c69843cf2fe71cdaf4bdf1a823b5d0d12e805ed70a4fb03f4fe86254b5e,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-46.json,2026-05-28T11:51:16.977213+00:00,/nix/store/9v1jka5xrizja9rdzhj9sqqgk4rr8npq-ypcb-ddr3-nextpnr-json-seed-46/ypcb_00338_1p1_ddr3.placed.json,/nix/store/0mrjbhwdqxk2xdf7ivj5c0ks5bb16rzi-ypcb-ddr3-cvc-sdf-seed-46/ypcb_00338_1p1_ddr3.cvc.sdf,,passes calibration and BIST
